full_text,username,created_at,clean_text,pred_label,confidence,label
@yanshayy Harga redenominasi,,Thu Nov 13 11:31:34 +0000 2025,harga redenominasi,netral,0.9766497611999512,2
@IrhamnaIdris Terima kasih atas antusiasnya Irhamna! Implementasi redenominasi pastinya akan dipertimbangkan pada waktu yang paling tepat dengan melihat stabilitas politik ekonomi sosial serta kesiapan teknis seperti aspek hukum logistik dan teknologi informasi. Tetap stay tuned yaa,,Mon Nov 17 01:59:22 +0000 2025,terima kasih atas antusiasnya irhamna! implementasi redenominasi pastinya akan dipertimbangkan pada waktu yang paling tepat dengan melihat stabilitas politik ekonomi sosial serta kesiapan teknis seperti aspek hukum logistik dan teknologi informasi. tetap stay tuned ya,positif,0.9905863404273987,1
@matchxlatte_ @geyembung @andesverd Jujur aku lupa buanget kalau pernah jual ke Ken thank you ya.. Tapi jujur aku sih lebih memilih gausah dibalikin ya karena itu transaksi sudah lama dan sudah masuk ke redenominasi juga... Terus kayanya aku terlanjur tukarkan juga jadi nanti bisa dihapus atau ga dianggap aja..,,Sun Dec 28 11:23:31 +0000 2025,jujur aku lupa banget kalau pernah jual ke ken thank you ya.. tapi jujur aku sih lebih memilih enggak usah dibalikin ya karena itu transaksi sudah lama dan sudah masuk ke redenominasi juga... terus kayanya aku terlanjur tukarkan juga jadi nanti bisa dihapus atau enggak dianggap aja..,negatif,0.9928321838378906,0
olive jg udah redenominasi dluan https://t.co/wi6mdhwImX,,Mon Nov 10 15:37:03 +0000 2025,olive juga sudah redenominasi dluan,netral,0.9787787795066833,2
ya jelas makin anjlok atuh rupiah orang yang invest saham di Indonesia kebanyakan warga asing. Hallo menteri keuangan pasti pusing redenominasi saja ga bakal mempan!,,Thu Jan 15 04:50:44 +0000 2026,ya jelas makin anjlok atuh rupiah orang yang invest saham di indonesia kebanyakan warga asing. halo menteri keuangan pasti pusing redenominasi saja enggak bakal mempan!,negatif,0.9956637024879456,0
@profesor_saham Mungkin sudah saat redenominasi biar mudah,,Tue Jan 20 03:58:24 +0000 2026,mungkin sudah saat redenominasi biar mudah,netral,0.8647525310516357,2
@sharpandshark Salah satu tujuan Redenominasi mungkin utk menghapus penimbun uang rupiah illegal,,Tue Nov 11 03:53:34 +0000 2025,salah satu tujuan redenominasi mungkin untuk menghapus penimbun uang rupiah illegal,netral,0.9832620620727539,2
redenominasi rupiah bila alami kondisi sama seperti yang alami iran maka itu bermakna semisal importir beli barang harga 100.000 maka harus bayar duit 100 redenominasi x 1K lembar (inflasi) &amp; oppa² yang gangnam style wok work⁹ real-nya di upah 3000 saja atas barang import https://t.co/A8w9C7X8dj,,Mon Nov 10 15:28:36 +0000 2025,redenominasi rupiah bila alami kondisi sama seperti yang alami iran maka itu bermakna semisal importir beli barang harga 100.000 maka harus bayar duit 100 redenominasi kali 1k lembar (inflasi) &amp; oppa² yang gangnam style wok work⁹ real-nya di upah 3000 saja atas barang import,negatif,0.914972186088562,0
Ketua Banggar DPR Said Abdullah merespons rencana pemerintah untuk meredenominasi Rupiah dengan menyederhanakan 3 angka nol. Said meminta pemerintah harus lebih dahulu memastikan kestabilan ekonomi sosial hingga politik. #detikfinance #BanggarDPR #Redenominasi #Rupiah https://t.co/K8jVm6HtLr,,Wed Nov 12 11:00:00 +0000 2025,ketua banggar dpr said abdullah merespons rencana pemerintah untuk meredenominasi rupiah dengan menyederhanakan 3 angka nol. said meminta pemerintah harus lebih dahulu memastikan kestabilan ekonomi sosial hingga politik. detikfinance banggardpr redenominasi rupiah,netral,0.8766993284225464,2
Tanggapan BI soal Redenominasi Rupiah: Modernisasi Sistem Pembayaran https://t.co/AYMlQb5pRQ,,Mon Nov 10 05:30:09 +0000 2025,tanggapan bi soal redenominasi rupiah: modernisasi sistem pembayaran,netral,0.9805573225021362,2
@sangmemequeen Lah iya udah di redenominasi https://t.co/T9sV9wVj6G,,Tue Nov 11 03:27:45 +0000 2025,lah iya sudah di redenominasi,negatif,0.8332760334014893,0
@jessicathayyaa Wah sudah redenominasi duluan ka padahal Mentri baru mau siap2,,Mon Nov 10 09:26:54 +0000 2025,wah sudah redenominasi duluan kak padahal mentri baru mau siap2,negatif,0.9944775700569153,0
scr ga lgsg market turnover akan makin kenceng = institusi/ pemain gede bisa bebas exit/ entry tanpa harus pusing ganggu harga. jadi ibarat badan redenominasi ini metabolisme tinggi jadi nggak takut kolestrol/ kekurusan lagi walau ada intake/ outtake besar,,Mon Nov 10 07:14:04 +0000 2025,secara enggak langsung market turnover akan makin kencang = institusi/ pemain gede bisa bebas exit/ entry tanpa harus pusing ganggu harga. jadi ibarat badan redenominasi ini metabolisme tinggi jadi enggak takut kolestrol/ kekurusan lagi walau ada intake/ outtake besar,positif,0.9730868339538574,1
Jawaban Mengejutkan Ekonom Soal Redenominasi Rp 1.000 Jadi Rp 1 https://t.co/KlwmDoYn70,,Mon Nov 17 12:44:12 +0000 2025,jawaban mengejutkan ekonom soal redenominasi rp 1.000 jadi rp 1,netral,0.9782068729400635,2
Redenominasi: Antara Mimpi Sederhana dan Bayang-Bayang Inflasi Baca Selengkapnya Disini https://t.co/vGGEqOPVkV Telegram : https://t.co/5qyBiKBEnK Redenominasi Rupiah Purbaya https://t.co/dhzINe24QO,,Thu Nov 13 07:12:25 +0000 2025,redenominasi: antara mimpi sederhana dan bayang-bayang inflasi baca selengkapnya disini telegram : redenominasi rupiah purbaya,netral,0.9817165732383728,2
@strawbeareye tapi kalo redenominasi nanti masih ada perakan gitu ga ya?,,Sun Nov 23 12:01:47 +0000 2025,tapi kalo redenominasi nanti masih ada perakan begitu enggak ya?,negatif,0.9854595065116882,0
siapa suruh redenominasi saat hyperinflasi njir,,Thu Nov 27 10:46:32 +0000 2025,siapa suruh redenominasi saat hyperinflasi anjir,netral,0.9783129692077637,2
Heboh dan Kepanikan Redenominasi Rupiah Tak Ubah Nilai Ekonomi Pasar Modal dan Hanya Sederhanakan Angka Nol https://t.co/GdBUWHFM0A,,Wed Nov 26 01:22:02 +0000 2025,heboh dan kepanikan redenominasi rupiah tak ubah nilai ekonomi pasar modal dan hanya sederhanakan angka nol,negatif,0.7841273546218872,0
Ini kalo nerapin redenominasi langsung dari rupiah yg ketar ketir orang-orang di finance institution kayaknya.. Mending buat mata uang baru dulu gak sih biar gak bingung sama gak ada risiko fraud 1000 rupiah = 1 Rb (rupiah baru atau apalah),,Tue Nov 11 15:18:16 +0000 2025,ini kalo nerapin redenominasi langsung dari rupiah yang ketar ketir orang-orang di finance institution kayaknya.. mending buat mata uang baru dulu enggak sih biar enggak bingung sama enggak ada risiko fraud 1000 rupiah = 1 ribu (rupiah baru atau apalah),negatif,0.9877507090568542,0
@DS_yantie Bisa juga Ada maksud bicarakan utk netap di Sin ke Otoritas Sin dengan Duit yg dia Punya Pak @PurbayaYudhi @Menkeu Mohon dipercepat Kebijakan Redenominasi diterapkan cegah si Jokowi ini Kabur ...,,Wed Nov 19 23:39:08 +0000 2025,bisa juga ada maksud bicarakan untuk netap di sin ke otoritas sin dengan duit yang dia punya pak mohon dipercepat kebijakan redenominasi diterapkan cegah sih jokowi ini kabur ...,negatif,0.9942561984062195,0
@Sutanalam_ @tanyakanrl atm kamu udah redenominasi rupiah yah,,Mon Jan 12 11:13:10 +0000 2026,atm kamu sudah redenominasi rupiah ya,netral,0.9803135991096497,2
Menanggapi hal tersebut Chief Operating Officer (COO) Danantara Dony Oskaria menyatakan sikap percaya terhadap kebijakan pemerintah dan menegaskan bahwa langkah tersebut tidak akan mengganggu iklim investasi. https://t.co/371lMBTZ92,,Tue Nov 11 08:23:19 +0000 2025,menanggapi hal tersebut chief operating officer (coo) danantara dony oskaria menyatakan sikap percaya terhadap kebijakan pemerintah dan menegaskan bahwa langkah tersebut tidak akan mengganggu iklim investasi.,positif,0.9486358761787415,1
Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa memastikan bahwa rencana redenominasi rupiah atau penyederhanaan nilai nominal mata uang seperti dari Rp1.000 menjadi Rp1 belum akan diberlakukan dalam waktu dekat. Purbaya menegaskan kebijakan tersebut sepenuhnya berada di https://t.co/gb11a8XmMM,,Tue Nov 11 03:38:17 +0000 2025,menteri keuangan (menkeu) purbaya yudhi sadewa memastikan bahwa rencana redenominasi rupiah atau penyederhanaan nilai nominal mata uang seperti dari rp1.000 menjadi rp1 belum akan diberlakukan dalam waktu dekat. purbaya menegaskan kebijakan tersebut sepenuhnya berada di,netral,0.973831832408905,2
Redenominasi Mata Uang akan d berlakukan secepat nya. https://t.co/ja8AOPoega,,Wed Oct 22 12:35:17 +0000 2025,redenominasi mata uang akan di berlakukan secepat nya.,netral,0.9830857515335083,2
Soalnya redenominasi itu bukan hal kecil. Perlu waktu panjang persiapan matang dan harus dipastikan gak bikin masyarakat bingung atau pasar goyah.,,Thu Nov 13 08:10:56 +0000 2025,soalnya redenominasi itu bukan hal kecil. perlu waktu panjang persiapan matang dan harus dipastikan enggak bikin masyarakat bingung atau pasar goyah.,negatif,0.9307180047035217,0
Tahun Baru Desain Uang Baru Redenominasi Pak Menteri Purbaya Yudhi Sadewa,,Sat Jan 03 06:56:19 +0000 2026,tahun baru desain uang baru redenominasi pak menteri purbaya yudhi sadewa,netral,0.9801703095436096,2
Anggota Komisi XI DPR Menilai Redenominasi Tak Berdampak pada Stabilitas Ekonomi https://t.co/XYDbZ6V9V6,,Mon Nov 17 10:50:00 +0000 2025,anggota komisi xi dpr menilai redenominasi tak berdampak pada stabilitas ekonomi,netral,0.9807342290878296,2
ajg bru inget w pernah mimpi uang indo udh di redenominasi cok mantep bhgt duit w jd 50 semua,,Fri Jan 09 03:56:54 +0000 2026,ajg baru ingat gue pernah mimpi uang indonesia sudah di redenominasi cok mantap bhgt duit gue jadi 50 semua,positif,0.9932870268821716,1
Redenominasi Rupiah (Rp) Rp 100.000 - = Rp 100 - Rp 50.000 - = Rp 50 - Rp 20.000 - = Rp 20 - Rp 10.000 - = Rp 10 - Rp 5.000 - = Rp 5 - Rp 2.000 - = Rp 2 - Rp 1.000 - = Rp 1 - Rp 500 - = 50 Sen Rp 200 - = 20 Sen Rp 100 - = 10 Sen Rp 50 - = 5 Sen,,Tue Nov 11 07:15:01 +0000 2025,redenominasi rupiah (rp) rp 100.000 - = rp 100 - rp 50.000 - = rp 50 - rp 20.000 - = rp 20 - rp 10.000 - = rp 10 - rp 5.000 - = rp 5 - rp 2.000 - = rp 2 - rp 1.000 - = rp 1 - rp 500 - = 50 sen rp 200 - = 20 sen rp 100 - = 10 sen rp 50 - = 5 sen,netral,0.9683412909507751,2
Rupiah Akan Disederhanakan Pemerintah Kebut RUU Redenominasi Hingga 2027 https://t.co/NvvcgSyqYZ #BankDunia #PurbayaYudhiSadewa #RUU #redenominasirupiah #bitvonline,,Tue Nov 11 02:34:54 +0000 2025,rupiah akan disederhanakan pemerintah kebut ruu redenominasi hingga 2027 bankdunia purbayayudhisadewa ruu redenominasirupiah bitvonline,netral,0.9825483560562134,2
INDONESIA MENDUKUNG REDENOMINASI PURBAYA - Tandatangani Petisi! https://t.co/FsPd1a130Q lewat @ChangeOrg_ID,,Wed Nov 12 02:56:22 +0000 2025,indonesia mendukung redenominasi purbaya - tandatangani petisi! lewat,netral,0.8491598963737488,2
@AntonSubagia @WeeNiDv @DedynurPalakka @Anak__Ogi @3rwin__34 @Red__Seven @psi_id Halo! Rencana redenominasi Rupiah (pemotongan 3 nol) masuk Renstra Kemenkeu 2025-2029 lewat PMK 70/2025. RUU ditarget selesai 2027 tapi pelaksanaan belum ada tanggal pasti bisa butuh 10-11 tahun persiapan (sumber: BI Kemenkeu media Nov 2025). Bergantung stabilitas ekonomi &amp;,,Sun Dec 21 19:01:03 +0000 2025,halo! rencana redenominasi rupiah (pemotongan 3 nol) masuk renstra kemenkeu 2025-2029 lewat pmk 70/2025. ruu ditarget selesai 2027 tapi pelaksanaan belum ada tanggal pasti bisa butuh 10-11 tahun persiapan (sumber: bi kemenkeu media nov 2025). bergantung stabilitas ekonomi &amp;,netral,0.9808526635169983,2
@simarsmn Udah Redenominasi duluan kak?? ,,Mon Nov 24 18:44:09 +0000 2025,sudah redenominasi duluan kak??,negatif,0.969707190990448,0
netijen ini redenominasi rupiah kontra soeharto jadi pahlawan nasional kontra terus mau kelen apa? ngikutin kasus cerai tasya farasya??,,Tue Nov 11 12:21:28 +0000 2025,netijen ini redenominasi rupiah kontra soeharto jadi pahlawan nasional kontra terus mau kelen apa? mengikuti kasus cerai tasya farasya??,negatif,0.9584206342697144,0
Persiapan redenominasi https://t.co/85wbgw6MCr,,Sun Nov 16 22:45:06 +0000 2025,persiapan redenominasi,netral,0.9799839854240417,2
@hobikyle16 Belum ada berita resmi dari Bank Indonesia tentang uang baru 1 rupiah hingga Januari 2026. Wacana redenominasi rupiah (misalnya Rp1.000 jadi Rp1) masih dibahas tapi butuh waktu 5-6 tahun setelah UU disahkan. Cek situs BI untuk update terbaru!,,Mon Jan 12 16:13:19 +0000 2026,belum ada berita resmi dari bank indonesia tentang uang baru 1 rupiah hingga januari 2026. wacana redenominasi rupiah (misalnya rp1.000 jadi rp1) masih dibahas tapi butuh waktu 5-6 tahun setelah uu disahkan. cek situs bi untuk update terbaru!,netral,0.9792542457580566,2
keep it lowkey ini redenominasi yh https://t.co/pT3BMaYo0k,,Tue Nov 25 00:54:03 +0000 2025,keep itu lowkey ini redenominasi ya,negatif,0.9445406198501587,0
@AbahBerry01 Tinggal pakai jasa orang lain buat nukerinnya tetep gak ke detect koruptornya. Lagian redenominasi bakal bikin kacau,,Wed Sep 10 10:41:14 +0000 2025,tinggal pakai jasa orang lain buat nukerinnya tetap enggak ke detect koruptornya. lagian redenominasi bakal bikin kacau,negatif,0.9959499835968018,0
@sharpandshark Purbaya berusaha melemparkan bola ke BI dia tau akan dugebukin mafia dan koruptor penimbun rupiah sekaligus sinyal minta dukungan rakyat bahwa redenominasi harus bener2 didukung dan disukseskan,,Wed Nov 12 14:08:20 +0000 2025,purbaya berusaha melemparkan bola ke bi dia tau akan dugebukin mafia dan koruptor penimbun rupiah sekaligus sinyal meminta dukungan rakyat bahwa redenominasi harus benar-benar didukung dan disukseskan,negatif,0.8361575603485107,0
@B4n6_H4n5 Pernah jadi wacana Om soal redenominasi ini tapi kalo ide untuk mancing koruptor wah bagus lah ,,Mon Oct 06 11:06:08 +0000 2025,pernah jadi wacana om soal redenominasi ini tapi kalo ide untuk mancing koruptor wah bagus lah,positif,0.9661023616790771,1
Menurut ekonom Nailul Huda dari Celios proses penuh redenominasi ini bisa makan waktu minimal 8 tahun! Mulai dari nyusun undang-undang uji coba sampai masyarakat benar-benar paham sistem uang baru nanti.,,Tue Nov 11 07:24:53 +0000 2025,menurut ekonom nailul huda dari celios proses penuh redenominasi ini bisa makan waktu minimal 8 tahun! mulai dari nyusun undang-undang uji coba sampai masyarakat benar-benar paham sistem uang baru nanti.,positif,0.7700750827789307,1
Galeri No. RDN015 ~ Apa jadinya jika Rupiah menguat tanpa harus redenominasi ~ Bilqis @ #tee_vtp https://t.co/COhCtMXaB9,,Tue Dec 16 06:56:51 +0000 2025,galeri no. rdn015 ~ apa jadinya jika rupiah menguat tanpa harus redenominasi ~ bilqis @ tee_vtp,netral,0.9836111664772034,2
kita udah mulai redenominasi kah?,,Tue Nov 25 04:53:54 +0000 2025,kita sudah mulai redenominasi kah?,negatif,0.9740980267524719,0
Rencana redenominasi rupiah? Gimana menurut Kalian? #rupiah #keuangannegara #isuterkini #pemerintah https://t.co/0k3MFi7rcB,,Mon Nov 10 13:41:25 +0000 2025,rencana redenominasi rupiah? bagaimana menurut kalian? rupiah keuangannegara isuterkini pemerintah,negatif,0.9019724726676941,0
Redenominasi Rupiah Tak Ganggu Investasi Danantara Pastikan Pemerintah Sudah Matangkan Kajian https://t.co/5aIm6RV8qK,,Wed Nov 12 04:21:34 +0000 2025,redenominasi rupiah tak ganggu investasi danantara pastikan pemerintah sudah matangkan kajian,netral,0.9777597784996033,2
Mengapa pemerintah kembali menggaungkan redenominasi ada catatan penting apa di baliknya? #Ekonomi #AdadiKompas https://t.co/Qfi0O3tP6k,,Tue Nov 11 09:01:31 +0000 2025,mengapa pemerintah kembali menggaungkan redenominasi ada catatan penting apa di baliknya? ekonomi adadikompas,netral,0.8848903179168701,2
Di gue udh redenominasi duluan guys https://t.co/x2nwP4dED2,,Tue Nov 25 03:40:28 +0000 2025,di gue sudah redenominasi duluan guys,negatif,0.8762161731719971,0
Redenominasi rupiah kembali dibahas tapi pemerintah menegaskan kebijakan ini masih dikaji. Manfaatnya dianggap besar untuk efisiensi dan citra rupiah namun risiko inflasi dan kebingungan publik tetap jadi perhatian. https://t.co/PnQqh0TSTb,,Mon Nov 17 03:25:55 +0000 2025,redenominasi rupiah kembali dibahas tapi pemerintah menegaskan kebijakan ini masih dikaji. manfaatnya dianggap besar untuk efisiensi dan citra rupiah namun risiko inflasi dan kebingungan publik tetap jadi perhatian.,positif,0.870316207408905,1
Gua memang oposisi sih tapi let's be honest... implementasi kebijakan redenominasi jika bakal ada itu memang butuh waktu yang lama. Kalau misal tiba-tiba besok langsung 1000 rupiah berubah jadi 1 rupiah ya yang ada shock semua belum lagi behavior masyarakatnya yang belum siap.,,Thu Nov 20 11:35:21 +0000 2025,gua memang oposisi sih tapi let's be honest... implementasi kebijakan redenominasi jika bakal ada itu memang butuh waktu yang lama. kalau misal tiba-tiba besok langsung 1000 rupiah berubah jadi 1 rupiah ya yang ada shock semua belum lagi behavior masyarakatnya yang belum siap.,negatif,0.9914836287498474,0
perlakuan redenominasi tak terkontrol berefek senering. senering makna mudahnya perampasan harta masyarakat kalo di romantisasi suatu bentuk pengorbanan karna kecintaan terhadap tanah air. senering ini yang cuan siape?,,Tue Nov 11 03:29:21 +0000 2025,perlakuan redenominasi tak terkontrol berefek senering. senering makna mudahnya perampasan harta masyarakat kalo di romantisasi suatu bentuk pengorbanan karena kecintaan terhadap tanah air. senering ini yang cuan siape?,positif,0.942260205745697,1
Redenominasi Rupiah Ferry Latuhihin: Ada Urgensinya Nggak? https://t.co/v2K0cxJxvl,,Tue Nov 18 04:25:16 +0000 2025,redenominasi rupiah ferry latuhihin: ada urgensinya nggak?,netral,0.955797016620636,2
@jaedynation_ redenominasi mandiri,,Sat Jan 03 08:43:45 +0000 2026,redenominasi mandiri,netral,0.981571614742279,2
@scrnsyt Saldo nya udah di redenominasi,,Mon Jan 19 01:06:03 +0000 2026,saldo nya sudah di redenominasi,netral,0.9797292947769165,2
Komisi XI DPR RI : Kaji Dampak Redenominasi Rupiah Bagi Masyarakat - TVR 120 https://t.co/zfqGcLIWZN,,Thu Jan 08 08:23:43 +0000 2026,komisi xi dpr ri : kaji dampak redenominasi rupiah bagi masyarakat - tvr 120,netral,0.9809858202934265,2
@Bacoleng Redenominasi justru hancurkan pemerintahan Prabowo. Deflasi tak terkendali kenaikan harga2 tak terkendali. Yg awalnya 1.000 jadi 1. Kenaikan harga gak mungkin dari 1 ke 1 1 tapi dari 1 ke 2 dst. Ini menimbulkan masalah besar #RRTBongkarIjazahGibran #RRTBongkarIjazahGibran https://t.co/KuJQZUZnhc,,Wed Nov 12 06:21:24 +0000 2025,redenominasi justru hancurkan pemerintahan prabowo. deflasi tak terkendali kenaikan harga2 tak terkendali. yang awalnya 1.000 jadi 1. kenaikan harga enggak mungkin dari 1 ke 1 1 tapi dari 1 ke 2 dst. ini menimbulkan masalah besar rrtbongkarijazahgibran rrtbongkarijazahgibran,negatif,0.9942407608032227,0
